month_name,fiscal_year,customer_code,product_code,forecast_quantity,sold_quantity,forecast_error
September,2018,90022082,A0418150104,17,14,3
September,2018,90022083,A0418150104,20,41,-21
September,2018,90023022,A0418150104,2,6,-4
September,2018,90023023,A0418150104,4,8,-4
September,2018,90023025,A0418150104,3,2,1
September,2018,90023026,A0418150104,4,6,-2
September,2018,90023027,A0418150104,2,5,-3
September,2018,90023029,A0418150104,3,4,-1
September,2018,90023030,A0418150104,1,3,-2
September,2018,90027207,A0418150104,4,8,-4
September,2018,70002017,A0418150105,80,51,29
September,2018,70002018,A0418150105,81,72,9
September,2018,70003181,A0418150105,2,23,-21
September,2018,70003182,A0418150105,8,13,-5
September,2018,70006157,A0418150105,3,6,-3
September,2018,70006158,A0418150105,5,12,-7
September,2018,70007198,A0418150105,3,32,-29
September,2018,70007199,A0418150105,8,40,-32
September,2018,70008169,A0418150105,15,13,2
September,2018,70008170,A0418150105,4,11,-7
September,2018,70011193,A0418150105,2,9,-7
September,2018,70011194,A0418150105,2,11,-9
September,2018,70012042,A0418150105,0,0,0
September,2018,70012043,A0418150105,0,0,0
September,2018,70013125,A0418150105,1,1,0
September,2018,70013126,A0418150105,2,2,0
September,2018,70016177,A0418150105,1,1,0
September,2018,70016178,A0418150105,1,1,0
September,2018,70022085,A0418150105,7,30,-23
September,2018,70023031,A0418150105,3,6,-3
September,2018,80001019,A0418150105,13,5,8
September,2018,80006154,A0418150105,40,32,8
September,2018,80006155,A0418150105,30,21,9
September,2018,80007195,A0418150105,40,147,-107
September,2018,90001021,A0418150105,3,4,-1
September,2018,90002001,A0418150105,35,80,-45
September,2018,90002002,A0418150105,68,13,55
September,2018,90002003,A0418150105,53,11,42
September,2018,90002005,A0418150105,15,44,-29
September,2018,90002006,A0418150105,96,38,58
September,2018,90002007,A0418150105,68,39,29
September,2018,90002009,A0418150105,65,26,39
September,2018,90002010,A0418150105,61,91,-30
September,2018,90002011,A0418150105,22,86,-64
September,2018,90002013,A0418150105,83,34,49
September,2018,90002014,A0418150105,30,87,-57
September,2018,90002015,A0418150105,80,71,9
September,2018,90003179,A0418150105,3,15,-12
September,2018,90006153,A0418150105,9,11,-2
September,2018,90007197,A0418150105,23,21,2
September,2018,90008165,A0418150105,16,22,-6
September,2018,90008166,A0418150105,27,22,5
September,2018,90008167,A0418150105,14,23,-9
September,2018,90011185,A0418150105,9,16,-7
September,2018,90011186,A0418150105,9,13,-4
September,2018,90011187,A0418150105,8,10,-2
September,2018,90011189,A0418150105,7,15,-8
September,2018,90011190,A0418150105,9,6,3
September,2018,90011191,A0418150105,3,3,0
September,2018,90012033,A0418150105,0,0,0
September,2018,90012034,A0418150105,0,0,0
September,2018,90012035,A0418150105,0,0,0
September,2018,90012037,A0418150105,0,0,0
September,2018,90012038,A0418150105,0,0,0
September,2018,90012039,A0418150105,0,0,0
September,2018,90012041,A0418150105,0,0,0
September,2018,90013117,A0418150105,2,2,0
September,2018,90013118,A0418150105,3,2,1
September,2018,90013119,A0418150105,2,2,0
September,2018,90013122,A0418150105,1,4,-3
September,2018,90013123,A0418150105,1,2,-1
September,2018,90016171,A0418150105,1,1,0
September,2018,90016174,A0418150105,0,2,-2
September,2018,90016175,A0418150105,0,1,-1
September,2018,90022071,A0418150105,12,32,-20
September,2018,90022073,A0418150105,16,36,-20
September,2018,90022074,A0418150105,20,47,-27
September,2018,90022075,A0418150105,24,43,-19
September,2018,90022077,A0418150105,16,33,-17
September,2018,90022078,A0418150105,7,24,-17
September,2018,90022079,A0418150105,5,20,-15
September,2018,90022081,A0418150105,4,31,-27
September,2018,90022082,A0418150105,7,14,-7
September,2018,90022083,A0418150105,9,39,-30
September,2018,90023022,A0418150105,3,3,0
September,2018,90023023,A0418150105,2,1,1
September,2018,90023025,A0418150105,1,3,-2
September,2018,90023026,A0418150105,5,1,4
September,2018,90023027,A0418150105,4,1,3
September,2018,90023029,A0418150105,4,5,-1
September,2018,90023030,A0418150105,1,1,0
September,2018,90027207,A0418150105,6,5,1
September,2018,70002017,A1018150101,25,54,-29
September,2018,70002018,A1018150101,48,15,33
September,2018,70003181,A1018150101,11,17,-6
September,2018,70003182,A1018150101,4,15,-11
September,2018,70006157,A1018150101,5,2,3
September,2018,70006158,A1018150101,2,5,-3
September,2018,70007198,A1018150101,13,21,-8
September,2018,70007199,A1018150101,11,28,-17
September,2018,70008169,A1018150101,13,3,10
September,2018,70008170,A1018150101,4,13,-9
September,2018,70011193,A1018150101,2,9,-7
September,2018,70011194,A1018150101,2,10,-8
September,2018,70012042,A1018150101,0,0,0
September,2018,70012043,A1018150101,0,0,0
September,2018,70013125,A1018150101,0,1,-1
September,2018,70013126,A1018150101,2,2,0
September,2018,70016177,A1018150101,0,1,-1
September,2018,70022085,A1018150101,12,27,-15
September,2018,70023031,A1018150101,3,4,-1
September,2018,80001019,A1018150101,4,9,-5
September,2018,80006154,A1018150101,8,16,-8
September,2018,80006155,A1018150101,20,27,-7
September,2018,80007195,A1018150101,67,98,-31
September,2018,90001021,A1018150101,1,2,-1
September,2018,90002001,A1018150101,45,51,-6
September,2018,90002002,A1018150101,16,24,-8
September,2018,90002003,A1018150101,49,25,24
September,2018,90002005,A1018150101,30,42,-12
September,2018,90002006,A1018150101,24,53,-29
September,2018,90002007,A1018150101,65,28,37
September,2018,90002009,A1018150101,9,46,-37
September,2018,90002010,A1018150101,11,33,-22
September,2018,90002011,A1018150101,53,11,42
September,2018,90002013,A1018150101,26,54,-28
September,2018,90002014,A1018150101,64,27,37
September,2018,90002015,A1018150101,62,13,49
September,2018,90003179,A1018150101,1,14,-13
September,2018,90006153,A1018150101,2,1,1
September,2018,90007197,A1018150101,9,23,-14
September,2018,90008165,A1018150101,4,12,-8
September,2018,90008166,A1018150101,13,8,5
September,2018,90008167,A1018150101,16,16,0
September,2018,90011185,A1018150101,5,7,-2
September,2018,90011186,A1018150101,1,4,-3
September,2018,90011187,A1018150101,6,6,0
September,2018,90011189,A1018150101,5,11,-6
September,2018,90011190,A1018150101,5,4,1
September,2018,90011191,A1018150101,3,6,-3
September,2018,90012033,A1018150101,0,0,0
September,2018,90012034,A1018150101,0,0,0
September,2018,90012035,A1018150101,0,0,0
September,2018,90012037,A1018150101,0,0,0
September,2018,90012038,A1018150101,0,0,0
September,2018,90012039,A1018150101,0,0,0
September,2018,90012041,A1018150101,0,0,0
September,2018,90013117,A1018150101,2,2,0
September,2018,90013118,A1018150101,0,1,-1
September,2018,90013119,A1018150101,1,1,0
September,2018,90013121,A1018150101,1,2,-1
September,2018,90013123,A1018150101,0,2,-2
September,2018,90016171,A1018150101,0,1,-1
September,2018,90016174,A1018150101,1,1,0
September,2018,90016175,A1018150101,0,1,-1
September,2018,90022071,A1018150101,15,8,7
September,2018,90022073,A1018150101,10,14,-4
September,2018,90022074,A1018150101,16,24,-8
September,2018,90022075,A1018150101,2,16,-14
September,2018,90022077,A1018150101,7,16,-9
September,2018,90022078,A1018150101,7,28,-21
September,2018,90022079,A1018150101,12,31,-19
September,2018,90022081,A1018150101,3,30,-27
September,2018,90022082,A1018150101,7,28,-21
September,2018,90022083,A1018150101,2,30,-28
September,2018,90023022,A1018150101,1,4,-3
September,2018,90023023,A1018150101,4,4,0
September,2018,90023025,A1018150101,1,1,0
September,2018,90023026,A1018150101,1,2,-1
September,2018,90023027,A1018150101,1,2,-1
September,2018,90023029,A1018150101,1,2,-1
September,2018,90023030,A1018150101,1,3,-2
September,2018,90027207,A1018150101,1,2,-1
September,2018,70002017,A1018150102,49,26,23
September,2018,70002018,A1018150102,24,23,1
September,2018,70003181,A1018150102,2,14,-12
September,2018,70003182,A1018150102,2,14,-12
September,2018,70006157,A1018150102,3,1,2
September,2018,70006158,A1018150102,3,1,2
September,2018,70007198,A1018150102,11,11,0
September,2018,70007199,A1018150102,11,26,-15
September,2018,70008169,A1018150102,7,11,-4
September,2018,70008170,A1018150102,2,16,-14
September,2018,70011193,A1018150102,5,11,-6
September,2018,70011194,A1018150102,3,9,-6
September,2018,70012042,A1018150102,0,0,0
September,2018,70012043,A1018150102,0,0,0
September,2018,70013125,A1018150102,1,1,0
September,2018,70016177,A1018150102,1,1,0
September,2018,70016178,A1018150102,1,1,0
September,2018,70022085,A1018150102,7,18,-11
September,2018,70023031,A1018150102,1,3,-2
September,2018,80001019,A1018150102,2,10,-8
September,2018,80006154,A1018150102,18,24,-6
September,2018,80006155,A1018150102,4,18,-14
September,2018,80007195,A1018150102,60,144,-84
September,2018,90001021,A1018150102,3,1,2
September,2018,90002001,A1018150102,20,32,-12
September,2018,90002002,A1018150102,54,42,12
September,2018,90002003,A1018150102,61,23,38
September,2018,90002005,A1018150102,49,9,40
September,2018,90002006,A1018150102,7,14,-7
September,2018,90002007,A1018150102,65,38,27
September,2018,90002009,A1018150102,55,73,-18
September,2018,90002010,A1018150102,33,19,14
September,2018,90002011,A1018150102,34,49,-15
September,2018,90002013,A1018150102,38,17,21
September,2018,90002014,A1018150102,63,61,2
September,2018,90002015,A1018150102,67,56,11
September,2018,90003179,A1018150102,6,11,-5
September,2018,90006153,A1018150102,5,5,0
September,2018,90007197,A1018150102,16,11,5
September,2018,90008165,A1018150102,22,4,18
September,2018,90008166,A1018150102,12,7,5
September,2018,90008167,A1018150102,7,13,-6
September,2018,90011185,A1018150102,8,5,3
September,2018,90011186,A1018150102,6,5,1
September,2018,90011187,A1018150102,6,2,4
September,2018,90011189,A1018150102,4,5,-1
September,2018,90011190,A1018150102,2,9,-7
September,2018,90011191,A1018150102,6,10,-4
September,2018,90012033,A1018150102,0,0,0
September,2018,90012034,A1018150102,0,0,0
September,2018,90012035,A1018150102,0,0,0
September,2018,90012037,A1018150102,0,0,0
September,2018,90012038,A1018150102,0,0,0
September,2018,90012039,A1018150102,0,0,0
September,2018,90012041,A1018150102,0,0,0
September,2018,90013117,A1018150102,1,2,-1
September,2018,90013118,A1018150102,1,3,-2
September,2018,90013119,A1018150102,1,3,-2
September,2018,90013121,A1018150102,0,1,-1
September,2018,90013122,A1018150102,1,2,-1
September,2018,90013123,A1018150102,1,1,0
September,2018,90016171,A1018150102,0,1,-1
September,2018,90016174,A1018150102,0,1,-1
September,2018,90022071,A1018150102,6,5,1
September,2018,90022073,A1018150102,3,14,-11
September,2018,90022074,A1018150102,7,11,-4
September,2018,90022075,A1018150102,10,3,7
September,2018,90022077,A1018150102,2,7,-5
September,2018,90022078,A1018150102,5,18,-13
September,2018,90022079,A1018150102,4,9,-5
September,2018,90022081,A1018150102,19,21,-2
September,2018,90022082,A1018150102,12,8,4
September,2018,90022083,A1018150102,13,9,4
September,2018,90023022,A1018150102,3,2,1
September,2018,90023023,A1018150102,1,3,-2
September,2018,90023025,A1018150102,1,4,-3
September,2018,90023026,A1018150102,3,1,2
September,2018,90023027,A1018150102,3,2,1
September,2018,90023029,A1018150102,3,3,0
September,2018,90023030,A1018150102,2,2,0
September,2018,90027207,A1018150102,2,5,-3
September,2018,70002017,A1018150103,47,15,32
September,2018,70002018,A1018150103,45,44,1
September,2018,70003181,A1018150103,8,15,-7
September,2018,70003182,A1018150103,6,16,-10
September,2018,70006157,A1018150103,4,6,-2
September,2018,70006158,A1018150103,5,1,4
September,2018,70007198,A1018150103,12,5,7
September,2018,70007199,A1018150103,13,27,-14
September,2018,70008169,A1018150103,6,3,3
September,2018,70008170,A1018150103,10,15,-5
September,2018,70011193,A1018150103,1,4,-3
September,2018,70011194,A1018150103,6,3,3
September,2018,70012042,A1018150103,0,0,0
September,2018,70012043,A1018150103,0,0,0
September,2018,70013125,A1018150103,0,1,-1
September,2018,70013126,A1018150103,1,2,-1
September,2018,70016177,A1018150103,0,1,-1
September,2018,70022085,A1018150103,11,13,-2
September,2018,70023031,A1018150103,2,2,0
September,2018,80001019,A1018150103,10,4,6
September,2018,80006154,A1018150103,12,8,4
September,2018,80006155,A1018150103,11,30,-19
September,2018,80007195,A1018150103,64,138,-74
September,2018,90001021,A1018150103,1,1,0
September,2018,90002001,A1018150103,23,14,9
September,2018,90002002,A1018150103,58,8,50
September,2018,90002003,A1018150103,12,7,5
September,2018,90002005,A1018150103,39,38,1
September,2018,90002006,A1018150103,9,21,-12
September,2018,90002007,A1018150103,37,34,3
September,2018,90002009,A1018150103,17,12,5
September,2018,90002010,A1018150103,12,32,-20
September,2018,90002011,A1018150103,74,24,50
September,2018,90002013,A1018150103,46,52,-6
September,2018,90002014,A1018150103,43,20,23
September,2018,90002015,A1018150103,11,59,-48
September,2018,90003179,A1018150103,11,4,7
September,2018,90006153,A1018150103,2,6,-4
September,2018,90007197,A1018150103,11,15,-4
September,2018,90008165,A1018150103,9,16,-7
September,2018,90008166,A1018150103,8,18,-10
September,2018,90008167,A1018150103,5,15,-10
September,2018,90011185,A1018150103,3,10,-7
September,2018,90011186,A1018150103,7,3,4
September,2018,90011187,A1018150103,6,10,-4
September,2018,90011189,A1018150103,6,10,-4
September,2018,90011190,A1018150103,3,4,-1
September,2018,90011191,A1018150103,8,2,6
September,2018,90012033,A1018150103,0,0,0
September,2018,90012034,A1018150103,0,0,0
September,2018,90012035,A1018150103,0,0,0
September,2018,90012037,A1018150103,0,0,0
September,2018,90012038,A1018150103,0,0,0
September,2018,90012039,A1018150103,0,0,0
September,2018,90012041,A1018150103,0,0,0
September,2018,90013117,A1018150103,1,1,0
September,2018,90013119,A1018150103,0,3,-3
September,2018,90013121,A1018150103,1,2,-1
September,2018,90013122,A1018150103,0,2,-2
September,2018,90013123,A1018150103,0,1,-1
September,2018,90016171,A1018150103,1,1,0
September,2018,90016173,A1018150103,1,1,0
September,2018,90022071,A1018150103,5,13,-8
September,2018,90022073,A1018150103,8,18,-10
September,2018,90022074,A1018150103,5,14,-9
September,2018,90022075,A1018150103,14,19,-5
September,2018,90022077,A1018150103,11,22,-11
September,2018,90022078,A1018150103,9,22,-13
September,2018,90022079,A1018150103,3,7,-4
September,2018,90022081,A1018150103,5,38,-33
September,2018,90022082,A1018150103,16,24,-8
September,2018,90022083,A1018150103,5,30,-25
September,2018,90023022,A1018150103,3,1,2
September,2018,90023023,A1018150103,2,5,-3
September,2018,90023025,A1018150103,2,4,-2
September,2018,90023026,A1018150103,2,1,1
September,2018,90023027,A1018150103,0,1,-1
September,2018,90023029,A1018150103,1,3,-2
September,2018,90023030,A1018150103,0,4,-4
September,2018,90027207,A1018150103,5,9,-4
September,2018,70002017,A1118150201,44,47,-3
September,2018,70002018,A1118150201,31,55,-24
September,2018,70003181,A1118150201,8,12,-4
September,2018,70003182,A1118150201,6,9,-3
September,2018,70006157,A1118150201,4,2,2
September,2018,70006158,A1118150201,4,4,0
September,2018,70007198,A1118150201,11,11,0
September,2018,70007199,A1118150201,7,17,-10
September,2018,70008169,A1118150201,9,9,0
September,2018,70008170,A1118150201,3,16,-13
September,2018,70011193,A1118150201,2,9,-7
September,2018,70011194,A1118150201,5,5,0
September,2018,70012042,A1118150201,0,0,0
September,2018,70012043,A1118150201,0,0,0
September,2018,70013125,A1118150201,0,1,-1
September,2018,70013126,A1118150201,1,1,0
September,2018,70022085,A1118150201,10,10,0
September,2018,70023031,A1118150201,2,2,0
September,2018,80001019,A1118150201,11,3,8
September,2018,80006154,A1118150201,16,14,2
September,2018,80006155,A1118150201,8,29,-21
September,2018,80007195,A1118150201,39,137,-98
September,2018,90001021,A1118150201,2,2,0
September,2018,90002001,A1118150201,56,28,28
September,2018,90002002,A1118150201,35,61,-26
September,2018,90002003,A1118150201,18,53,-35
September,2018,90002005,A1118150201,23,40,-17
September,2018,90002006,A1118150201,49,8,41
September,2018,90002007,A1118150201,16,60,-44
September,2018,90002009,A1118150201,92,73,19
September,2018,90002010,A1118150201,63,56,7
September,2018,90002011,A1118150201,50,51,-1
September,2018,90002013,A1118150201,34,56,-22
September,2018,90002014,A1118150201,52,28,24
September,2018,90002015,A1118150201,42,39,3
September,2018,90003179,A1118150201,2,2,0
September,2018,90006153,A1118150201,1,5,-4
September,2018,90007197,A1118150201,11,35,-24
September,2018,90008165,A1118150201,19,12,7
September,2018,90008166,A1118150201,18,13,5
September,2018,90008167,A1118150201,18,18,0
September,2018,90011185,A1118150201,6,10,-4
September,2018,90011186,A1118150201,4,3,1
September,2018,90011187,A1118150201,2,3,-1
September,2018,90011189,A1118150201,3,11,-8
September,2018,90011190,A1118150201,2,10,-8
September,2018,90011191,A1118150201,1,10,-9
September,2018,90012033,A1118150201,0,0,0
September,2018,90012034,A1118150201,0,0,0
