date,product,customer,market,sold_quantity
2017-12-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,704
2017-12-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,384
2017-12-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,360
2017-12-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,284
2017-12-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,1081
2017-12-01,"AQ Master wired x1","Atliq Exclusive",India,581
2017-12-01,"AQ Master wired x1","Atliq Exclusive",India,722
2017-12-01,"AQ Master wired x1","Atliq Exclusive",India,129
2017-12-01,"AQ Master wired x1","Atliq Exclusive",India,210
2017-12-01,"AQ Master wired x1","Atliq Exclusive",India,113
2017-12-01,"AQ Master wired x1","Atliq Exclusive",India,636
2017-12-01,"AQ Master wireless x1","Atliq Exclusive",India,162
2017-12-01,"AQ Master wireless x1","Atliq Exclusive",India,530
2017-12-01,"AQ Master wireless x1","Atliq Exclusive",India,772
2017-12-01,"AQ Master wireless x1","Atliq Exclusive",India,304
2017-12-01,"AQ Master wireless x1","Atliq Exclusive",India,293
2017-12-01,"AQ Master wireless x1","Atliq Exclusive",India,169
2017-12-01,"AQ Aspiron","Atliq Exclusive",India,13
2017-12-01,"AQ Aspiron","Atliq Exclusive",India,13
2017-12-01,"AQ Aspiron","Atliq Exclusive",India,10
2017-12-01,"AQ Aspiron","Atliq Exclusive",India,11
2017-12-01,"AQ Aspiron","Atliq Exclusive",India,22
2017-12-01,"AQ Aspiron","Atliq Exclusive",India,21
2017-12-01,"AQ Aspiron","Atliq Exclusive",India,17
2017-12-01,"AQ Digit","Atliq Exclusive",India,13
2017-12-01,"AQ Digit","Atliq Exclusive",India,4
2017-12-01,"AQ Digit","Atliq Exclusive",India,18
2017-12-01,"AQ Digit","Atliq Exclusive",India,7
2017-12-01,"AQ Digit","Atliq Exclusive",India,13
2017-12-01,"AQ BZ 101","Atliq Exclusive",India,7
2017-12-01,"AQ BZ 101","Atliq Exclusive",India,7
2017-12-01,"AQ BZ 101","Atliq Exclusive",India,9
2017-12-01,"AQ BZ 101","Atliq Exclusive",India,8
2017-12-01,"AQ BZ Compact","Atliq Exclusive",India,10
2017-12-01,"AQ BZ Compact","Atliq Exclusive",India,13
2017-12-01,"AQ BZ Compact","Atliq Exclusive",India,15
2017-12-01,"AQ BZ Compact","Atliq Exclusive",India,4
2017-12-01,"AQ Gamer 1","Atliq Exclusive",India,1
2017-12-01,"AQ Gamer 1","Atliq Exclusive",India,1
2017-12-01,"AQ Gamer 1","Atliq Exclusive",India,1
2017-12-01,"AQ Gamer 1","Atliq Exclusive",India,1
2017-12-01,"AQ Gamer 1","Atliq Exclusive",India,1
2017-12-01,"AQ Gamer 1","Atliq Exclusive",India,1
2017-12-01,"AQ Gamer 2","Atliq Exclusive",India,1
2017-12-01,"AQ Gamer 2","Atliq Exclusive",India,1
2017-12-01,"AQ Digit SSD","Atliq Exclusive",India,867
2017-12-01,"AQ Digit SSD","Atliq Exclusive",India,687
2017-12-01,"AQ Wi Power Dx1","Atliq Exclusive",India,801
2018-01-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,14
2018-01-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,56
2018-01-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,53
2018-01-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,11
2018-01-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,77
2018-01-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,39
2018-01-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,9
2018-01-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,42
2018-01-01,"AQ Mforce Gen X","Atliq Exclusive",India,68
2018-01-01,"AQ Mforce Gen X","Atliq Exclusive",India,92
2018-01-01,"AQ Mforce Gen X","Atliq Exclusive",India,64
2018-01-01,"AQ Mforce Gen X","Atliq Exclusive",India,83
2018-01-01,"AQ Mforce Gen X","Atliq Exclusive",India,54
2018-01-01,"AQ Mforce Gen X","Atliq Exclusive",India,60
2018-01-01,"AQ Mforce Gen X","Atliq Exclusive",India,24
2018-01-01,"AQ Mforce Gen X","Atliq Exclusive",India,22
2018-01-01,"AQ Mforce Gen X","Atliq Exclusive",India,78
2018-01-01,"AQ Mforce Gen X","Atliq Exclusive",India,14
2018-01-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,42
2018-01-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,43
2018-01-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,34
2018-01-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,25
2018-01-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,55
2018-01-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,54
2018-01-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,17
2018-01-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,27
2018-01-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,23
2018-01-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,28
2018-01-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,22
2018-01-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,22
2018-01-01,"AQ 5000 Series Ultron 8 5900X Desktop Processor","Atliq Exclusive",India,40
2018-01-01,"AQ 5000 Series Ultron 8 5900X Desktop Processor","Atliq Exclusive",India,52
2018-01-01,"AQ MB Elite","Atliq Exclusive",India,1
2018-01-01,"AQ MB Elite","Atliq Exclusive",India,5
2018-01-01,"AQ MB Elite","Atliq Exclusive",India,5
2018-01-01,"AQ MB Elite","Atliq Exclusive",India,2
2018-01-01,"AQ MB Elite","Atliq Exclusive",India,4
2018-01-01,"AQ MB Elite","Atliq Exclusive",India,2
2018-01-01,"AQ MB Elite","Atliq Exclusive",India,5
2018-01-01,"AQ MB Elite","Atliq Exclusive",India,1
2018-01-01,"AQ MB Crossx","Atliq Exclusive",India,1
2018-01-01,"AQ MB Crossx","Atliq Exclusive",India,1
2018-01-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,334
2018-01-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,464
2018-01-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,370
2018-01-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,436
2018-01-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,566
2018-01-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,74
2018-01-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,392
2018-01-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,396
2018-01-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,122
2018-01-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,429
2018-01-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,274
2018-01-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,422
2018-01-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,562
2018-01-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,597
2018-01-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,380
2018-01-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,347
2018-01-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,437
2018-01-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,410
2018-01-01,"AQ Master wired x1","Atliq Exclusive",India,328
2018-01-01,"AQ Master wired x1","Atliq Exclusive",India,64
2018-01-01,"AQ Master wired x1","Atliq Exclusive",India,87
2018-01-01,"AQ Master wired x1","Atliq Exclusive",India,112
2018-01-01,"AQ Master wired x1","Atliq Exclusive",India,177
2018-01-01,"AQ Master wired x1","Atliq Exclusive",India,314
2018-01-01,"AQ Master wired x1","Atliq Exclusive",India,242
2018-01-01,"AQ Master wired x1","Atliq Exclusive",India,280
2018-01-01,"AQ Master wired x1","Atliq Exclusive",India,148
2018-01-01,"AQ Master wired x1","Atliq Exclusive",India,332
2018-01-01,"AQ Master wired x1","Atliq Exclusive",India,45
2018-01-01,"AQ Master wired x1","Atliq Exclusive",India,193
2018-01-01,"AQ Master wireless x1","Atliq Exclusive",India,354
2018-01-01,"AQ Master wireless x1","Atliq Exclusive",India,261
2018-01-01,"AQ Master wireless x1","Atliq Exclusive",India,146
2018-01-01,"AQ Master wireless x1","Atliq Exclusive",India,68
2018-01-01,"AQ Master wireless x1","Atliq Exclusive",India,97
2018-01-01,"AQ Master wireless x1","Atliq Exclusive",India,76
2018-01-01,"AQ Master wireless x1","Atliq Exclusive",India,282
2018-01-01,"AQ Master wireless x1","Atliq Exclusive",India,306
2018-01-01,"AQ Master wireless x1","Atliq Exclusive",India,398
2018-01-01,"AQ Master wireless x1","Atliq Exclusive",India,421
2018-01-01,"AQ Master wireless x1","Atliq Exclusive",India,375
2018-01-01,"AQ Master wireless x1","Atliq Exclusive",India,387
2018-01-01,"AQ Aspiron","Atliq Exclusive",India,9
2018-01-01,"AQ Aspiron","Atliq Exclusive",India,11
2018-01-01,"AQ Aspiron","Atliq Exclusive",India,7
2018-01-01,"AQ Aspiron","Atliq Exclusive",India,7
2018-01-01,"AQ Aspiron","Atliq Exclusive",India,11
2018-01-01,"AQ Aspiron","Atliq Exclusive",India,5
2018-01-01,"AQ Aspiron","Atliq Exclusive",India,9
2018-01-01,"AQ Aspiron","Atliq Exclusive",India,6
2018-01-01,"AQ Aspiron","Atliq Exclusive",India,2
2018-01-01,"AQ Aspiron","Atliq Exclusive",India,12
2018-01-01,"AQ Aspiron","Atliq Exclusive",India,4
2018-01-01,"AQ Aspiron","Atliq Exclusive",India,9
2018-01-01,"AQ Aspiron","Atliq Exclusive",India,9
2018-01-01,"AQ Aspiron","Atliq Exclusive",India,10
2018-01-01,"AQ Digit","Atliq Exclusive",India,7
2018-01-01,"AQ Digit","Atliq Exclusive",India,4
2018-01-01,"AQ Digit","Atliq Exclusive",India,12
2018-01-01,"AQ Digit","Atliq Exclusive",India,10
2018-01-01,"AQ Digit","Atliq Exclusive",India,5
2018-01-01,"AQ Digit","Atliq Exclusive",India,3
2018-01-01,"AQ Digit","Atliq Exclusive",India,8
2018-01-01,"AQ Digit","Atliq Exclusive",India,12
2018-01-01,"AQ Digit","Atliq Exclusive",India,7
2018-01-01,"AQ Digit","Atliq Exclusive",India,7
2018-01-01,"AQ BZ 101","Atliq Exclusive",India,8
2018-01-01,"AQ BZ 101","Atliq Exclusive",India,5
2018-01-01,"AQ BZ 101","Atliq Exclusive",India,7
2018-01-01,"AQ BZ 101","Atliq Exclusive",India,9
2018-01-01,"AQ BZ 101","Atliq Exclusive",India,8
2018-01-01,"AQ BZ 101","Atliq Exclusive",India,7
2018-01-01,"AQ BZ 101","Atliq Exclusive",India,10
2018-01-01,"AQ BZ 101","Atliq Exclusive",India,5
2018-01-01,"AQ BZ Compact","Atliq Exclusive",India,9
2018-01-01,"AQ BZ Compact","Atliq Exclusive",India,8
2018-01-01,"AQ BZ Compact","Atliq Exclusive",India,10
2018-01-01,"AQ BZ Compact","Atliq Exclusive",India,4
2018-01-01,"AQ BZ Compact","Atliq Exclusive",India,5
2018-01-01,"AQ BZ Compact","Atliq Exclusive",India,9
2018-01-01,"AQ BZ Compact","Atliq Exclusive",India,7
2018-01-01,"AQ BZ Compact","Atliq Exclusive",India,3
2018-01-01,"AQ Gamer 1","Atliq Exclusive",India,1
2018-01-01,"AQ Gamer 1","Atliq Exclusive",India,1
2018-01-01,"AQ Gamer 2","Atliq Exclusive",India,1
2018-01-01,"AQ Gamer 2","Atliq Exclusive",India,1
2018-01-01,"AQ Gamer 2","Atliq Exclusive",India,1
2018-01-01,"AQ Gamer 2","Atliq Exclusive",India,1
2018-01-01,"AQ Digit SSD","Atliq Exclusive",India,551
2018-01-01,"AQ Digit SSD","Atliq Exclusive",India,177
2018-01-01,"AQ Digit SSD","Atliq Exclusive",India,106
2018-01-01,"AQ Digit SSD","Atliq Exclusive",India,300
2018-01-01,"AQ Wi Power Dx1","Atliq Exclusive",India,360
2018-01-01,"AQ Wi Power Dx1","Atliq Exclusive",India,127
2018-02-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,62
2018-02-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,37
2018-02-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,69
2018-02-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,63
2018-02-01,"AQ Mforce Gen X","Atliq Exclusive",India,25
2018-02-01,"AQ Mforce Gen X","Atliq Exclusive",India,63
2018-02-01,"AQ Mforce Gen X","Atliq Exclusive",India,19
2018-02-01,"AQ Mforce Gen X","Atliq Exclusive",India,56
2018-02-01,"AQ Mforce Gen X","Atliq Exclusive",India,44
2018-02-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,47
2018-02-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,44
2018-02-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,32
2018-02-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,43
2018-02-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,23
2018-02-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,35
2018-02-01,"AQ 5000 Series Ultron 8 5900X Desktop Processor","Atliq Exclusive",India,35
2018-02-01,"AQ MB Elite","Atliq Exclusive",India,5
2018-02-01,"AQ MB Elite","Atliq Exclusive",India,2
2018-02-01,"AQ MB Elite","Atliq Exclusive",India,1
2018-02-01,"AQ MB Elite","Atliq Exclusive",India,1
2018-02-01,"AQ MB Crossx","Atliq Exclusive",India,3
2018-02-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,438
2018-02-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,432
2018-02-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,491
2018-02-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,241
2018-02-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,251
2018-02-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,363
2018-02-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,322
2018-02-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,293
2018-02-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,568
2018-02-01,"AQ Master wired x1","Atliq Exclusive",India,127
2018-02-01,"AQ Master wired x1","Atliq Exclusive",India,164
2018-02-01,"AQ Master wired x1","Atliq Exclusive",India,435
2018-02-01,"AQ Master wired x1","Atliq Exclusive",India,144
2018-02-01,"AQ Master wired x1","Atliq Exclusive",India,115
2018-02-01,"AQ Master wired x1","Atliq Exclusive",India,119
2018-02-01,"AQ Master wireless x1","Atliq Exclusive",India,347
2018-02-01,"AQ Master wireless x1","Atliq Exclusive",India,128
2018-02-01,"AQ Master wireless x1","Atliq Exclusive",India,249
2018-02-01,"AQ Master wireless x1","Atliq Exclusive",India,319
2018-02-01,"AQ Master wireless x1","Atliq Exclusive",India,398
2018-02-01,"AQ Master wireless x1","Atliq Exclusive",India,171
2018-02-01,"AQ Aspiron","Atliq Exclusive",India,9
2018-02-01,"AQ Aspiron","Atliq Exclusive",India,12
2018-02-01,"AQ Aspiron","Atliq Exclusive",India,11
2018-02-01,"AQ Aspiron","Atliq Exclusive",India,7
2018-02-01,"AQ Aspiron","Atliq Exclusive",India,4
2018-02-01,"AQ Aspiron","Atliq Exclusive",India,5
2018-02-01,"AQ Aspiron","Atliq Exclusive",India,3
2018-02-01,"AQ Digit","Atliq Exclusive",India,8
2018-02-01,"AQ Digit","Atliq Exclusive",India,11
2018-02-01,"AQ Digit","Atliq Exclusive",India,8
2018-02-01,"AQ Digit","Atliq Exclusive",India,4
2018-02-01,"AQ Digit","Atliq Exclusive",India,5
2018-02-01,"AQ BZ 101","Atliq Exclusive",India,6
2018-02-01,"AQ BZ 101","Atliq Exclusive",India,9
2018-02-01,"AQ BZ 101","Atliq Exclusive",India,10
2018-02-01,"AQ BZ 101","Atliq Exclusive",India,3
2018-02-01,"AQ BZ Compact","Atliq Exclusive",India,8
2018-02-01,"AQ BZ Compact","Atliq Exclusive",India,5
2018-02-01,"AQ BZ Compact","Atliq Exclusive",India,3
2018-02-01,"AQ BZ Compact","Atliq Exclusive",India,6
2018-02-01,"AQ Gamer 1","Atliq Exclusive",India,1
2018-02-01,"AQ Gamer 1","Atliq Exclusive",India,1
2018-02-01,"AQ Gamer 2","Atliq Exclusive",India,1
2018-02-01,"AQ Gamer 2","Atliq Exclusive",India,1
2018-02-01,"AQ Digit SSD","Atliq Exclusive",India,303
2018-02-01,"AQ Digit SSD","Atliq Exclusive",India,383
2018-02-01,"AQ Wi Power Dx1","Atliq Exclusive",India,805
2018-03-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,60
2018-03-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,46
2018-03-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,10
2018-03-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,59
2018-03-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,71
2018-03-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,15
2018-03-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,33
2018-03-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,17
2018-03-01,"AQ Mforce Gen X","Atliq Exclusive",India,19
2018-03-01,"AQ Mforce Gen X","Atliq Exclusive",India,78
2018-03-01,"AQ Mforce Gen X","Atliq Exclusive",India,83
2018-03-01,"AQ Mforce Gen X","Atliq Exclusive",India,63
2018-03-01,"AQ Mforce Gen X","Atliq Exclusive",India,33
2018-03-01,"AQ Mforce Gen X","Atliq Exclusive",India,13
2018-03-01,"AQ Mforce Gen X","Atliq Exclusive",India,76
2018-03-01,"AQ Mforce Gen X","Atliq Exclusive",India,76
2018-03-01,"AQ Mforce Gen X","Atliq Exclusive",India,39
2018-03-01,"AQ Mforce Gen X","Atliq Exclusive",India,20
2018-03-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,15
2018-03-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,48
2018-03-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,47
2018-03-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,56
2018-03-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,45
2018-03-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,60
2018-03-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,40
2018-03-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,43
2018-03-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,25
2018-03-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,29
2018-03-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,11
2018-03-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,28
2018-03-01,"AQ 5000 Series Ultron 8 5900X Desktop Processor","Atliq Exclusive",India,32
2018-03-01,"AQ 5000 Series Ultron 8 5900X Desktop Processor","Atliq Exclusive",India,33
2018-03-01,"AQ MB Elite","Atliq Exclusive",India,3
2018-03-01,"AQ MB Elite","Atliq Exclusive",India,5
2018-03-01,"AQ MB Elite","Atliq Exclusive",India,1
2018-03-01,"AQ MB Elite","Atliq Exclusive",India,4
2018-03-01,"AQ MB Elite","Atliq Exclusive",India,1
2018-03-01,"AQ MB Elite","Atliq Exclusive",India,1
2018-03-01,"AQ MB Elite","Atliq Exclusive",India,4
2018-03-01,"AQ MB Elite","Atliq Exclusive",India,3
2018-03-01,"AQ MB Crossx","Atliq Exclusive",India,1
2018-03-01,"AQ MB Crossx","Atliq Exclusive",India,3
2018-03-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,164
2018-03-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,416
2018-03-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,328
2018-03-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,218
2018-03-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,218
2018-03-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,381
2018-03-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,250
2018-03-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,252
2018-03-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,363
2018-03-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,601
2018-03-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,479
2018-03-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,267
2018-03-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,504
2018-03-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,246
2018-03-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,162
2018-03-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,397
2018-03-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,449
2018-03-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,331
2018-03-01,"AQ Master wired x1","Atliq Exclusive",India,118
2018-03-01,"AQ Master wired x1","Atliq Exclusive",India,224
2018-03-01,"AQ Master wired x1","Atliq Exclusive",India,54
2018-03-01,"AQ Master wired x1","Atliq Exclusive",India,428
2018-03-01,"AQ Master wired x1","Atliq Exclusive",India,431
2018-03-01,"AQ Master wired x1","Atliq Exclusive",India,435
2018-03-01,"AQ Master wired x1","Atliq Exclusive",India,103
2018-03-01,"AQ Master wired x1","Atliq Exclusive",India,296
2018-03-01,"AQ Master wired x1","Atliq Exclusive",India,53
2018-03-01,"AQ Master wired x1","Atliq Exclusive",India,72
2018-03-01,"AQ Master wired x1","Atliq Exclusive",India,309
2018-03-01,"AQ Master wired x1","Atliq Exclusive",India,210
2018-03-01,"AQ Master wireless x1","Atliq Exclusive",India,131
2018-03-01,"AQ Master wireless x1","Atliq Exclusive",India,118
2018-03-01,"AQ Master wireless x1","Atliq Exclusive",India,308
2018-03-01,"AQ Master wireless x1","Atliq Exclusive",India,278
2018-03-01,"AQ Master wireless x1","Atliq Exclusive",India,218
2018-03-01,"AQ Master wireless x1","Atliq Exclusive",India,88
2018-03-01,"AQ Master wireless x1","Atliq Exclusive",India,103
2018-03-01,"AQ Master wireless x1","Atliq Exclusive",India,355
2018-03-01,"AQ Master wireless x1","Atliq Exclusive",India,325
2018-03-01,"AQ Master wireless x1","Atliq Exclusive",India,194
2018-03-01,"AQ Master wireless x1","Atliq Exclusive",India,93
2018-03-01,"AQ Master wireless x1","Atliq Exclusive",India,63
2018-03-01,"AQ Aspiron","Atliq Exclusive",India,6
2018-03-01,"AQ Aspiron","Atliq Exclusive",India,8
2018-03-01,"AQ Aspiron","Atliq Exclusive",India,4
